2025-09-18 16:18:45 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-18 16:18:47 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-18 16:18:49 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-18 16:18:49 | INFO     | Murray.metrics:update_metrics:59 | New record added: {'timestamp': '2025-09-18 16:18:49', 'section': 'experimental_evaluation', 'date': '2025-09-18', 'day_of_week': 'Thursday', 'hour': 16}
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:21 | Starting run_geo_evaluation
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:22 | Input data shape: (7968, 6)
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:23 | Treatment group: ['aguascalientes', 'campeche', 'guanajuato', 'jalisco', 'oaxaca', 'quintana roo', 'tabasco', 'yucatan']
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:24 | Start treatment: 2025-07-16 00:00:00, End treatment: 2025-09-06 00:00:00
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:25 | n_permutations: 50000, significance_level: 0.1
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:40 | Treatment period positions: 196 to 249
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:49 | Generating correlation matrix...
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:52 | Selecting control group...
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:58 | Control group selected: ['chiapas', 'state of mexico', 'mexico city', 'queretaro', 'nayarit']
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:68 | Pivot table shape: (249, 32)
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:81 | Scaling data...
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:101 | Fitting synthetic control model...
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:104 | Model fitted successfully
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:106 | Making predictions...
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:137 | Calculating metrics...
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:138 | Data shapes - treatment: (249,), counterfactual: (249,)
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:148 | Treatment period sum: 369066
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:149 | Counterfactual period sum: 384818.51480799203
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:150 | Lift difference (treatment - counterfactual): -15752.514807992033
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:176 | Observed statistic (enhanced weighted): 51081.070392225636
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:177 | Treatment residuals mean: -297.2172605281508
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:178 | Treatment residuals sum: -15752.514807991993
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:179 | Positive residuals count: 23/53
2025-09-18 16:18:49 | INFO     | Murray.post_analysis:run_geo_evaluation:182 | Starting block permutation test with 50000 permutations...
2025-09-18 16:18:50 | INFO     | Murray.post_analysis:run_geo_evaluation:191 | Completed 10000/50000 permutations
2025-09-18 16:18:50 | INFO     | Murray.post_analysis:run_geo_evaluation:191 | Completed 20000/50000 permutations
2025-09-18 16:18:51 | INFO     | Murray.post_analysis:run_geo_evaluation:191 | Completed 30000/50000 permutations
2025-09-18 16:18:52 | INFO     | Murray.post_analysis:run_geo_evaluation:191 | Completed 40000/50000 permutations
2025-09-18 16:18:53 | INFO     | Murray.post_analysis:run_geo_evaluation:208 | Permutation test completed, calculating p-value...
2025-09-18 16:18:53 | INFO     | Murray.post_analysis:run_geo_evaluation:209 | Observed stat: 51081.070392225636
