2025-09-11 20:26:41 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-11 20:26:48 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-11 20:26:49 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-09-11 20:26:50 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-11 20:26:55 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-11 20:26:55 | INFO     | __main__:<module>:975 | 🚫 CANCELLING SIMULATION: Parameters changed during execution
2025-09-11 20:27:03 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-11 20:27:07 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-11 20:27:07 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1907 | Starting run_geo_analysis_streamlit_app............
2025-09-11 20:27:07 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1916 | Step 1: Generating market correlations.....
2025-09-11 20:27:32 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-11 20:27:37 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-11 20:27:37 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-09-11 20:27:43 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
