2025-08-19 09:50:00 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:05 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:06 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:08 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:08 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:08 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:08 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:08 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:08 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:08 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:09 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:09 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:09 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:10 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:10 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:10 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:10 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:11 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:11 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:11 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 09:50:11 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 09:50:11 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1980 | Starting run_geo_analysis_streamlit_app............
2025-08-19 09:50:11 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1989 | Step 1: Generating market correlations.....
2025-08-19 09:50:11 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1994 | Market correlations generated successfully.
2025-08-19 09:50:11 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1997 | Step 2: Finding best groups for control and treatment.....
2025-08-19 09:50:11 | INFO     | Murray.main:BetterGroups:1256 | Starting single-cell mode
2025-08-19 09:50:12 | INFO     | Murray.main:BetterGroups:1293 | Processed 1/30000 groups
2025-08-19 09:51:35 | INFO     | Murray.main:BetterGroups:1293 | Processed 3000/30000 groups
2025-08-19 09:53:00 | INFO     | Murray.main:BetterGroups:1293 | Processed 6000/30000 groups
2025-08-19 09:54:19 | INFO     | Murray.main:BetterGroups:1293 | Processed 9000/30000 groups
2025-08-19 09:55:35 | INFO     | Murray.main:BetterGroups:1293 | Processed 12000/30000 groups
2025-08-19 09:56:49 | INFO     | Murray.main:BetterGroups:1293 | Processed 15000/30000 groups
2025-08-19 09:57:51 | INFO     | Murray.main:BetterGroups:1293 | Processed 18000/30000 groups
2025-08-19 09:58:54 | INFO     | Murray.main:BetterGroups:1293 | Processed 21000/30000 groups
2025-08-19 09:59:51 | INFO     | Murray.main:BetterGroups:1293 | Processed 24000/30000 groups
2025-08-19 10:00:41 | INFO     | Murray.main:BetterGroups:1293 | Processed 27000/30000 groups
2025-08-19 10:01:27 | INFO     | Murray.main:BetterGroups:1293 | Processed 30000/30000 groups
2025-08-19 10:01:27 | INFO     | Murray.main:BetterGroups:1294 | All groups processed. Results count: 30000
2025-08-19 10:01:27 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2017 | BetterGroups completed successfully. Results for 6 sizes
2025-08-19 10:01:27 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2022 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-19 10:01:39 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 15 completed for size 6. MDE found: 0.03 with p-value: 0.0255, power: 0.8000
