2025-08-15 12:31:25 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:31:29 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:31:34 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:31:34 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:31:41 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:31:44 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:31:44 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:31:44 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:31:54 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:31:54 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:31:54 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:01 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:01 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:01 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:03 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:03 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:03 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:04 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:04 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:06 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:06 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:06 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:07 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:07 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:07 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:08 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:09 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:09 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:10 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:11 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:11 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:12 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:12 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:12 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:14 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:14 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:14 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:22 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:22 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:22 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:23 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-15 12:32:23 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-15 12:32:23 | ERROR    | Murray.auxiliary:analyze_data_characteristics:280 | Error analyzing data characteristics: Target column 'Ventas totales' not found in data
2025-08-15 12:32:23 | INFO     | Murray.metrics:update_metrics:59 | New record added: {'timestamp': '2025-08-15 12:32:23', 'section': 'experimental_evaluation', 'date': '2025-08-15', 'day_of_week': 'Friday', 'hour': 12}
