2025-09-12 08:59:18 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-12 08:59:19 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-09-12 08:59:21 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-12 08:59:22 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-09-12 08:59:23 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-12 08:59:23 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-09-12 08:59:23 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-09-12 08:59:23 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-09-12 08:59:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1925 | Starting run_geo_analysis_streamlit_app............
2025-09-12 08:59:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1934 | Step 1: Generating market correlations.....
2025-09-12 08:59:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1939 | Market correlations generated successfully.
2025-09-12 08:59:24 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1942 | Step 2: Finding best groups for control and treatment.....
2025-09-12 08:59:24 | INFO     | Murray.main:BetterGroups:962 | Starting single-cell mode
2025-09-12 08:59:25 | INFO     | Murray.main:BetterGroups:1000 | Processed 1/14960 groups
2025-09-12 08:59:42 | INFO     | Murray.main:BetterGroups:1000 | Processed 1496/14960 groups
2025-09-12 08:59:56 | INFO     | Murray.main:BetterGroups:1000 | Processed 2992/14960 groups
2025-09-12 09:00:11 | INFO     | Murray.main:BetterGroups:1000 | Processed 4488/14960 groups
2025-09-12 09:00:29 | INFO     | Murray.main:BetterGroups:1000 | Processed 5984/14960 groups
2025-09-12 09:00:45 | INFO     | Murray.main:BetterGroups:1000 | Processed 7480/14960 groups
2025-09-12 09:01:00 | INFO     | Murray.main:BetterGroups:1000 | Processed 8976/14960 groups
2025-09-12 09:01:16 | INFO     | Murray.main:BetterGroups:1000 | Processed 10472/14960 groups
2025-09-12 09:01:36 | INFO     | Murray.main:BetterGroups:1000 | Processed 11968/14960 groups
2025-09-12 09:01:54 | INFO     | Murray.main:BetterGroups:1000 | Processed 13464/14960 groups
2025-09-12 09:02:13 | INFO     | Murray.main:BetterGroups:1000 | Processed 14960/14960 groups
2025-09-12 09:02:13 | INFO     | Murray.main:BetterGroups:1001 | All groups processed. Results count: 14960
2025-09-12 09:02:14 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1963 | BetterGroups completed successfully. Results for 3 sizes
2025-09-12 09:02:14 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1968 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-09-12 09:03:09 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 5 completed for size 3. MDE found: 0.05 with p-value: 0.0397, power: 0.8250
2025-09-12 09:04:04 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 10 completed for size 3. MDE found: 0.03 with p-value: 0.0190, power: 0.8750
2025-09-12 09:05:01 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 15 completed for size 3. MDE found: 0.02 with p-value: 0.0209, power: 0.9000
2025-09-12 09:05:55 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 20 completed for size 3. MDE found: 0.03 with p-value: 0.0163, power: 0.9250
2025-09-12 09:06:50 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 25 completed for size 3. MDE found: 0.03 with p-value: 0.0092, power: 0.9250
2025-09-12 09:07:38 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 30 completed for size 3. MDE found: 0.02 with p-value: 0.0186, power: 0.9250
2025-09-12 09:08:22 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 5 completed for size 4. MDE found: 0.060000000000000005 with p-value: 0.0167, power: 0.9000
2025-09-12 09:09:05 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 10 completed for size 4. MDE found: 0.04 with p-value: 0.0168, power: 0.8750
2025-09-12 09:09:52 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 15 completed for size 4. MDE found: 0.03 with p-value: 0.0225, power: 0.9000
2025-09-12 09:10:47 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 20 completed for size 4. MDE found: 0.04 with p-value: 0.0085, power: 0.9500
2025-09-12 09:11:40 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 25 completed for size 4. MDE found: 0.03 with p-value: 0.0376, power: 0.8000
2025-09-12 09:12:34 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 30 completed for size 4. MDE found: 0.03 with p-value: 0.0047, power: 1.0000
2025-09-12 09:13:34 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 5 completed for size 5. MDE found: 0.04 with p-value: 0.0324, power: 0.8000
2025-09-12 09:14:44 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 10 completed for size 5. MDE found: 0.04 with p-value: 0.0176, power: 0.9000
2025-09-12 09:15:50 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 15 completed for size 5. MDE found: 0.04 with p-value: 0.0245, power: 0.8500
2025-09-12 09:16:57 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 20 completed for size 5. MDE found: 0.03 with p-value: 0.0302, power: 0.8500
2025-09-12 09:18:05 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 25 completed for size 5. MDE found: 0.04 with p-value: 0.0066, power: 1.0000
2025-09-12 09:19:13 | INFO     | Murray.main:evaluate_sensitivity:1795 | Period 30 completed for size 5. MDE found: 0.03 with p-value: 0.0077, power: 0.9500
2025-09-12 09:19:13 | INFO     | Murray.main:evaluate_sensitivity:1812 | evaluate_sensitivity completed successfully.
