2025-08-19 12:12:48 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:12:49 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:12:56 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:12:56 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:12:56 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:12:56 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:12:57 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:12:57 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:12:57 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:12:57 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:12:58 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:12:58 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:12:59 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:12:59 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:00 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:00 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:00 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:00 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:00 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:00 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:00 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:00 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:01 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:01 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:01 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:01 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:02 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:02 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:02 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:02 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:04 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:04 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:04 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:04 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:05 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:05 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:05 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:07 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:07 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:08 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-19 12:13:08 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-19 12:13:08 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1980 | Starting run_geo_analysis_streamlit_app............
2025-08-19 12:13:08 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1989 | Step 1: Generating market correlations.....
2025-08-19 12:13:08 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1994 | Market correlations generated successfully.
2025-08-19 12:13:08 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1997 | Step 2: Finding best groups for control and treatment.....
2025-08-19 12:13:08 | INFO     | Murray.main:BetterGroups:1256 | Starting single-cell mode
2025-08-19 12:13:09 | INFO     | Murray.main:BetterGroups:1293 | Processed 1/50000 groups
2025-08-19 12:17:27 | INFO     | Murray.main:BetterGroups:1293 | Processed 5000/50000 groups
2025-08-19 12:21:22 | INFO     | Murray.main:BetterGroups:1293 | Processed 10000/50000 groups
2025-08-19 12:24:29 | INFO     | Murray.main:BetterGroups:1293 | Processed 15000/50000 groups
2025-08-19 12:27:10 | INFO     | Murray.main:BetterGroups:1293 | Processed 20000/50000 groups
2025-08-19 12:29:18 | INFO     | Murray.main:BetterGroups:1293 | Processed 25000/50000 groups
2025-08-19 12:31:00 | INFO     | Murray.main:BetterGroups:1293 | Processed 30000/50000 groups
2025-08-19 12:32:15 | INFO     | Murray.main:BetterGroups:1293 | Processed 35000/50000 groups
2025-08-19 12:33:06 | INFO     | Murray.main:BetterGroups:1293 | Processed 40000/50000 groups
2025-08-19 12:33:35 | INFO     | Murray.main:BetterGroups:1293 | Processed 45000/50000 groups
2025-08-19 12:33:48 | INFO     | Murray.main:BetterGroups:1293 | Processed 50000/50000 groups
2025-08-19 12:33:48 | INFO     | Murray.main:BetterGroups:1294 | All groups processed. Results count: 50000
2025-08-19 12:33:48 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2017 | BetterGroups completed successfully. Results for 10 sizes
2025-08-19 12:33:48 | INFO     | Murray.main:run_geo_analysis_streamlit_app:2022 | Step 3: Evaluating sensitivity for different deltas and periods.....
2025-08-19 12:34:10 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 30 completed for size 5. MDE found: None with p-value: None, power: None
2025-08-19 12:34:28 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 35 completed for size 5. MDE found: None with p-value: None, power: None
2025-08-19 12:34:50 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 40 completed for size 5. MDE found: None with p-value: None, power: None
2025-08-19 12:35:10 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 45 completed for size 5. MDE found: None with p-value: None, power: None
2025-08-19 12:35:32 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 50 completed for size 5. MDE found: None with p-value: None, power: None
2025-08-19 12:35:55 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 30 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-19 12:36:14 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 35 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-19 12:36:37 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 40 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-19 12:37:00 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 45 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-19 12:37:20 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 50 completed for size 6. MDE found: None with p-value: None, power: None
2025-08-19 12:37:43 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 30 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-19 12:38:02 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 35 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-19 12:38:25 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 40 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-19 12:38:48 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 45 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-19 12:39:08 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 50 completed for size 7. MDE found: None with p-value: None, power: None
2025-08-19 12:39:31 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 30 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-19 12:39:54 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 35 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-19 12:40:13 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 40 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-19 12:40:35 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 45 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-19 12:40:54 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 50 completed for size 8. MDE found: None with p-value: None, power: None
2025-08-19 12:41:15 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 30 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-19 12:41:36 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 35 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-19 12:41:55 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 40 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-19 12:42:17 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 45 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-19 12:42:36 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 50 completed for size 9. MDE found: None with p-value: None, power: None
2025-08-19 12:42:57 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 30 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-19 12:43:16 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 35 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-19 12:43:37 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 40 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-19 12:43:59 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 45 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-19 12:44:18 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 50 completed for size 10. MDE found: None with p-value: None, power: None
2025-08-19 12:44:39 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 30 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-19 12:44:58 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 35 completed for size 11. MDE found: None with p-value: None, power: None
2025-08-19 12:45:20 | INFO     | Murray.main:evaluate_sensitivity:1857 | Period 40 completed for size 11. MDE found: None with p-value: None, power: None
