2025-08-11 10:04:56 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-11 10:05:22 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-11 10:05:22 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 10:05:28 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-11 10:05:28 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 10:05:28 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-11 10:05:28 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 10:05:28 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1601 | Starting run_geo_analysis_streamlit_app............
2025-08-11 10:05:28 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1610 | Step 1: Generating market correlations.....
2025-08-11 10:05:28 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1612 | Market correlations generated successfully.
2025-08-11 10:05:28 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1615 | Step 2: Finding best groups for control and treatment.....
2025-08-11 10:05:28 | INFO     | Murray.main:BetterGroups:893 | Starting single-cell mode
2025-08-11 10:05:31 | INFO     | Murray.main:BetterGroups:925 | Processed 1/50000 groups
2025-08-11 10:05:35 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-11 10:05:35 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 10:06:06 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-11 10:06:06 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 10:06:07 | INFO     | __main__:<module>:153 | user isaac@entropy.tech logged in
2025-08-11 10:06:07 | INFO     | Murray.auxiliary:analyze_data_characteristics:178 | Analyzing data characteristics for statistical test selection
2025-08-11 10:06:07 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1601 | Starting run_geo_analysis_streamlit_app............
2025-08-11 10:06:07 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1610 | Step 1: Generating market correlations.....
2025-08-11 10:06:07 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1612 | Market correlations generated successfully.
2025-08-11 10:06:07 | INFO     | Murray.main:run_geo_analysis_streamlit_app:1615 | Step 2: Finding best groups for control and treatment.....
2025-08-11 10:06:07 | INFO     | Murray.main:BetterGroups:893 | Starting single-cell mode
2025-08-11 10:06:09 | INFO     | Murray.main:BetterGroups:925 | Processed 5000/50000 groups
2025-08-11 10:06:10 | INFO     | Murray.main:BetterGroups:925 | Processed 1/50000 groups
2025-08-11 10:06:51 | INFO     | Murray.main:BetterGroups:925 | Processed 10000/50000 groups
2025-08-11 10:06:54 | INFO     | Murray.main:BetterGroups:925 | Processed 5000/50000 groups
2025-08-11 10:07:32 | INFO     | Murray.main:BetterGroups:925 | Processed 15000/50000 groups
2025-08-11 10:07:39 | INFO     | Murray.main:BetterGroups:925 | Processed 10000/50000 groups
2025-08-11 10:08:10 | INFO     | Murray.main:BetterGroups:925 | Processed 20000/50000 groups
2025-08-11 10:08:22 | INFO     | Murray.main:BetterGroups:925 | Processed 15000/50000 groups
2025-08-11 10:08:42 | INFO     | Murray.main:BetterGroups:925 | Processed 25000/50000 groups
